Elapsed Sec,Evacuation Rate
39.78072,0
39.80072,0
39.82072,0
39.84072,0
39.86072,0
39.88072,0
39.90072,0
39.92072,0
39.94072,0
39.96072,0
39.98072,0
40.00072,0
40.02073,0
40.04073,0
40.06073,0
40.08073,0
40.10073,0
40.12073,0
40.14073,0
40.16073,0
40.18073,0
40.20073,0
40.22073,0
40.24073,0
40.26073,0
40.28073,0
40.30073,0
40.32073,0
40.34073,0
40.36073,0
40.38073,0
40.40073,0
40.42073,0
40.44073,0
40.46074,0
40.48074,0
40.50074,0
40.52074,0
40.54074,0
40.56074,0
40.58074,0
40.60074,0
40.62074,0
40.64074,0
40.66074,0
40.68074,0
40.70074,0
40.72074,0
40.74074,0
40.76074,0
40.78074,0
40.80074,0
40.82074,0
40.84074,0
40.86074,0
40.88074,0
40.90075,0
40.92075,0
40.94075,0
40.96075,0
40.98075,0
41.00075,0
41.02075,0
41.04075,0
41.06075,0
41.08075,0
41.10075,0
41.12075,0
41.14075,0
41.16075,0
41.18075,0
41.20075,0
41.22075,0
41.24075,0
41.26075,0
41.28075,0
41.30075,0
41.32076,0
41.34076,0
41.36076,0
41.38076,0
41.40076,0
41.42076,0
41.44076,0
41.46076,0
41.48076,0
41.50076,0
41.52076,0
41.54076,0
41.56076,0
41.58076,0
41.60076,0
41.62076,0
41.64076,0
41.66076,0
41.68076,0
41.70076,0
41.72076,0
41.74076,0
41.76077,0
41.78077,0
41.80077,0
41.82077,0
41.84077,0
41.86077,0
41.88077,0
41.90077,0
41.92077,0
41.94077,0
41.96077,0
41.98077,0
42.00077,0
42.02077,0
42.04077,0
42.06077,0
42.08077,0
42.10077,0
42.12077,0
42.14077,0
42.16077,0
42.18077,0
42.20078,0
42.22078,0
42.24078,0
42.26078,0
42.28078,0
42.30078,0
42.32078,0
42.34078,0
42.36078,0
42.38078,0
42.40078,0
42.42078,0
42.44078,0
42.46078,0
42.48078,0
42.50078,0
42.52078,0
42.54078,0
42.56078,0
42.58078,0
42.60078,0
42.62078,0
42.64079,0
42.66079,0
42.68079,0
42.70079,0
42.72079,0
42.74079,0
42.76079,0
42.78079,0
42.80079,0
42.82079,0
42.84079,0
42.86079,0
42.88079,0
42.90079,0
42.92079,0
42.94079,0
42.96079,0
42.98079,0
43.00079,0
43.02079,0
43.04079,0
43.06079,0
43.0808,0
43.1008,0
43.1208,0
43.1408,0
43.1608,0
43.1808,0
43.2008,0
43.2208,0
43.2408,0
43.2608,0
43.2808,0
43.3008,0
43.3208,0
43.3408,0
43.3608,0
43.3808,0
43.4008,0
43.4208,0
43.4408,0
43.4608,0
43.4808,0
43.5008,0
43.52081,0
43.54081,0
43.56081,0
43.58081,0
43.60081,0
43.62081,0
43.64081,0
43.66081,0
43.68081,0
43.70081,0
43.72081,0
43.74081,0
43.76081,0
43.78081,0
43.80081,0
43.82081,0
43.84081,0
43.86081,0
43.88081,0
43.90081,0
43.92081,0
43.94081,0
43.96082,0
43.98082,0
44.00082,0
44.02082,0
44.04082,0
44.06082,0
44.08082,0
44.10082,0
44.12082,0
44.14082,0
44.16082,0
44.18082,0
44.20082,0
44.22082,0
44.24082,0
44.26082,0
44.28082,0
44.30082,0
44.32082,0
44.34082,0
44.36082,0
44.38083,0
44.40083,0
44.42083,0
44.44083,0
44.46083,0
44.48083,0
44.50083,0
44.52083,0
44.54083,0
44.56083,0
44.58083,0
44.60083,0
44.62083,0
44.64083,0
44.66083,0
44.68083,0
44.70083,0
44.72083,0
44.74083,0
44.76083,0
44.78083,0
44.80083,0
44.82084,0
44.84084,0
44.86084,0
44.88084,0
44.90084,0
44.92084,0
44.94084,0
44.96084,0
44.98084,0
45.00084,0
45.02084,0
45.04084,0
45.06084,0
45.08084,0
45.10084,0
45.12084,0
45.14084,0
45.16084,0
45.18084,0
45.20084,0
45.22084,0
45.24084,0
45.26085,0
45.28085,0
45.30085,0
45.32085,0
45.34085,0
45.36085,0
45.38085,0
45.40085,0
45.42085,0
45.44085,0
45.46085,0
45.48085,0
45.50085,0
45.52085,0
45.54085,0
45.56085,0
45.58085,0
45.60085,0
45.62085,0
45.64085,0
45.66085,0
45.68085,0
45.70086,0
45.72086,0
45.74086,0
45.76086,0
45.78086,0
45.80086,0
45.82086,0
45.84086,0
45.86086,0
45.88086,0
45.90086,0
45.92086,0
45.94086,0
45.96086,0
45.98086,0
46.00086,0
46.02086,0
46.04086,0
46.06086,0
46.08086,0
46.10086,0
46.12086,0
46.14087,0
46.16087,0
46.18087,0
46.20087,0
46.22087,0
46.24087,0
46.26087,0
46.28087,0
46.30087,0
46.32087,0
46.34087,0
46.36087,0
46.38087,0
46.40087,0
46.42087,0
46.44087,0
46.46087,0
46.48087,0
46.50087,0
46.52087,0
46.54087,0
46.56087,0
46.58088,0
46.60088,0
46.62088,0
46.64088,0
46.66088,0
46.68088,0
46.70088,0
46.72088,0
46.74088,0
46.76088,0
46.78088,0
46.80088,0
46.82088,0
46.84088,0
46.86088,0
46.88088,0
46.90088,0
46.92088,0
46.94088,0
46.96088,0
46.98088,0
47.00089,0
47.02089,0
47.04089,0
47.06089,0
47.08089,0
47.10089,0
47.12089,0
47.14089,0
47.16089,0
47.18089,0
47.20089,0
47.22089,0
47.24089,0
47.26089,0
47.28089,0
47.30089,0
47.32089,0
47.34089,0
47.36089,0
47.38089,0
47.40089,0
47.42089,0
47.4409,0
47.4609,0
47.4809,0
47.5009,0
47.5209,0
47.5409,0
47.5609,0
47.5809,0
47.6009,0
47.6209,0
47.6409,0
47.6609,0
47.6809,0
47.7009,0
47.7209,0
47.7409,0
47.7609,0
47.7809,0
47.8009,0
47.8209,0
47.8409,0
47.8609,0
47.88091,0
47.90091,0
47.92091,0
47.94091,0
47.96091,0
47.98091,0
48.00091,0
48.02091,0
48.04091,0
48.06091,0
48.08091,0
48.10091,0
48.12091,0
48.14091,0
48.16091,0
48.18091,0
48.20091,0
48.22091,0
48.24091,0
48.26091,0
48.28091,0
48.30091,0
48.32092,0
48.34092,0
48.36092,0
48.38092,0
48.40092,0
48.42092,0
48.44092,0
48.46092,0
48.48092,0
48.50092,0
48.52092,0
48.54092,0
48.56092,0
48.58092,0
48.60092,0
48.62092,0
48.64092,0
48.66092,0
48.68092,0
48.70092,0
48.72092,0
48.74092,0
48.76093,0
48.78093,0
48.80093,0
48.82093,0
48.84093,0
48.86093,0
48.88093,0
48.90093,0
48.92093,0
48.94093,0
48.96093,0
48.98093,0
49.00093,0
49.02093,0
49.04093,0
49.06093,0
49.08093,0
49.10093,0
49.12093,0
49.14093,0
49.16093,0
49.18093,0
49.20094,0
49.22094,0
49.24094,0
49.26094,0
49.28094,0
49.30094,0
49.32094,0
49.34094,0
49.36094,0
49.38094,0
49.40094,0
49.42094,0
49.44094,0
49.46094,0
49.48094,0
49.50094,0
49.52094,0
49.54094,0
49.56094,0
49.58094,0
49.60094,0
49.62094,0
49.64095,0
49.66095,0
49.68095,0
49.70095,0
49.72095,0
49.74095,0
49.76095,0
49.78095,0
49.80095,0
49.82095,0
49.84095,0
49.86095,0
49.88095,0
49.90095,0
49.92095,0
49.94095,0
49.96095,0
49.98095,0
50.00095,0
50.02095,0
50.04095,0
50.06096,0
50.08096,0
50.10096,0
50.12096,0
50.14096,0
50.16096,0
50.18096,0
50.20096,0
50.22096,0
50.24096,0
50.26096,0
50.28096,0
50.30096,0
50.32096,0
50.34096,0
50.36096,0
50.38096,0
50.40096,0
50.42096,0
50.44096,0
50.46096,0
50.48096,0
50.50097,0
50.52097,0
50.54097,0
50.56097,0
50.58097,0
50.60097,0
50.62097,0
50.64097,0
50.66097,0
50.68097,0
50.70097,0
50.72097,0
50.74097,0
50.76097,0
50.78097,0
50.80097,0
50.82097,0
50.84097,0
50.86097,0
50.88097,0
50.90097,0
50.92097,0
50.94098,0
50.96098,0
50.98098,0
51.00098,0
51.02098,0
51.04098,0
51.06098,0
51.08098,0
51.10098,0
51.12098,0
51.14098,0
51.16098,0
51.18098,0
51.20098,0
51.22098,0
51.24098,0
51.26098,0
51.28098,0
51.30098,0
51.32098,0
51.34098,0
51.36098,0
51.38099,0
51.40099,0
51.42099,0
51.44099,0
51.46099,0
51.48099,0
51.50099,0
51.52099,0
51.54099,0
51.56099,0
51.58099,0
51.60099,0
51.62099,0
51.64099,0
51.66099,0
51.68099,0
51.70099,0
51.72099,0
51.74099,0
51.76099,0
51.78099,0
51.80099,0
51.821,0
51.841,0
51.861,0
51.881,0
51.901,0
51.921,0
51.941,0
51.961,0
51.981,0
52.001,0
52.021,0
52.041,0
52.061,0
52.081,0
52.101,0
52.121,0
52.141,0
52.161,0
52.181,0
52.201,0
52.221,0
52.241,0
52.26101,0
52.28101,0
52.30101,0
52.32101,0
52.34101,0
52.36101,0
52.38101,0
52.40101,0
52.42101,0
52.44101,0
52.46101,0
52.48101,0
52.50101,0
52.52101,0
52.54101,0
52.56101,0
52.58101,0
52.60101,0
52.62101,0
52.64101,0
52.66101,0
52.68102,0
52.70102,0
52.72102,0
52.74102,0
52.76102,0
52.78102,0
52.80102,0
52.82102,0
52.84102,0
52.86102,0
52.88102,0
52.90102,0
52.92102,0
52.94102,0
52.96102,0
52.98102,0
53.00102,0
53.02102,0
53.04102,0
53.06102,0
53.08102,0
53.10102,0
53.12103,0
53.14103,0
53.16103,0
53.18103,0
53.20103,0
53.22103,0
53.24103,0
53.26103,0
53.28103,0
53.30103,0
53.32103,0
53.34103,0
53.36103,0
53.38103,0
53.40103,0
53.42103,0
53.44103,0
53.46103,0
53.48103,0
53.50103,0
53.52103,0
53.54103,0
53.56104,0
53.58104,0
53.60104,0
53.62104,0
53.64104,0
53.66104,0
53.68104,0
53.70104,0
53.72104,0
53.74104,0
53.76104,0
53.78104,0
53.80104,0
53.82104,0
53.84104,0
53.86104,0
53.88104,0
53.90104,0
53.92104,0
53.94104,0
53.96104,0
53.98104,0
54.00105,0
54.02105,0
54.04105,0
54.06105,0
54.08105,0
54.10105,0
54.12105,0
54.14105,0
54.16105,0
54.18105,0
54.20105,0
54.22105,0
54.24105,0
54.26105,0
54.28105,0
54.30105,0
54.32105,0
54.34105,0
54.36105,0
54.38105,0
54.40105,0
54.42105,0
54.44106,0
54.46106,0
54.48106,0
54.50106,0
54.52106,0
54.54106,0
54.56106,0
54.58106,0
54.60106,0
54.62106,0
54.64106,0
54.66106,0
54.68106,0
54.70106,0
54.72106,0
54.74106,0
54.76106,0
54.78106,0
54.80106,0
54.82106,0
54.84106,0
54.86106,0
54.88107,0
54.90107,0
54.92107,0
54.94107,0
54.96107,0
54.98107,0
55.00107,0
55.02107,0
55.04107,0
55.06107,0
55.08107,0
55.10107,0
55.12107,0
55.14107,0
55.16107,0
55.18107,0
55.20107,0
55.22107,0
55.24107,0
55.26107,0
55.28107,0
55.30107,0
55.32108,0
55.34108,0
55.36108,0
55.38108,0
55.40108,0
55.42108,0
55.44108,0
55.46108,0
55.48108,0
55.50108,0
55.52108,0
55.54108,0
55.56108,0
55.58108,0
55.60108,0
55.62108,0
55.64108,0
55.66108,0
55.68108,0
55.70108,0
55.72108,0
55.74109,0
55.76109,0
55.78109,0
55.80109,0
55.82109,0
55.84109,0
55.86109,0
55.88109,0
55.90109,0
55.92109,0
55.94109,0
55.96109,0
55.98109,0
56.00109,0
56.02109,0
56.04109,0
56.06109,0
56.08109,0
56.10109,0
56.12109,0
56.14109,0
56.16109,0
56.1811,0
56.2011,0
56.2211,0
56.2411,0
56.2611,0
56.2811,0
56.3011,0
56.3211,0
56.3411,0
56.3611,0
56.3811,0
56.4011,0
56.4211,0
56.4411,0
56.4611,0
56.4811,0
56.5011,0
56.5211,0
56.5411,0
56.5611,0
56.5811,0
56.6011,0
56.62111,0
56.64111,0
56.66111,0
56.68111,0
56.70111,0
56.72111,0
56.74111,0
56.76111,0
56.78111,0
56.80111,0
56.82111,0
56.84111,0
56.86111,0
56.88111,0
56.90111,0
56.92111,0
56.94111,0
56.96111,0
56.98111,0
57.00111,0
57.02111,0
57.04111,0
57.06112,0
57.08112,0
57.10112,0
57.12112,0
57.14112,0
57.16112,0
57.18112,0
57.20112,0
57.22112,0
57.24112,0
57.26112,0
57.28112,0
57.30112,0
57.32112,0
57.34112,0
57.36112,0
57.38112,0
57.40112,0
57.42112,0
57.44112,0
57.46112,0
57.48112,0
57.50113,0
57.52113,0
57.54113,0
57.56113,0
57.58113,0
57.60113,0
57.62113,0
57.64113,0
57.66113,0
57.68113,0
57.70113,0
57.72113,0
57.74113,0
57.76113,0
57.78113,0
57.80113,0
57.82113,0
57.84113,0
57.86113,0
57.88113,0
57.90113,0
57.92113,0
57.94114,0
57.96114,0
57.98114,0
58.00114,0
58.02114,0
58.04114,0
58.06114,0
58.08114,0
58.10114,0
58.12114,0
58.14114,0
58.16114,0
58.18114,0
58.20114,0
58.22114,0
58.24114,0
58.26114,0
58.28114,0
58.30114,0
58.32114,0
58.34114,0
58.36115,0
58.38115,0
58.40115,0
58.42115,0
58.44115,0
58.46115,0
58.48115,0
58.50115,0
58.52115,0
58.54115,0
58.56115,0
58.58115,0
58.60115,0
58.62115,0
58.64115,0
58.66115,0
58.68115,0
58.70115,0
58.72115,0
58.74115,0
58.76115,0
58.78115,0
58.80116,0
58.82116,0
58.84116,0
58.86116,0
58.88116,0
58.90116,0
58.92116,0
58.94116,0
58.96116,0
58.98116,0
59.00116,0
59.02116,0
59.04116,0
59.06116,0
59.08116,0
59.10116,0
59.12116,0
59.14116,0
59.16116,0
59.18116,0
59.20116,0
59.22116,0
59.24117,0
59.26117,0
59.28117,0
59.30117,0
59.32117,0
59.34117,0
59.36117,0
59.38117,0
59.40117,0
59.42117,0
59.44117,0
59.46117,0
59.48117,0
59.50117,0
59.52117,0
59.54117,0
59.56117,0
59.58117,0
59.60117,0
59.62117,0
59.64117,0
59.66117,0
59.68118,0
59.70118,0
59.72118,0
59.74118,0
59.76118,0
59.78118,0
59.80118,0
59.82118,0
59.84118,0
59.86118,0
59.88118,0
59.90118,0
59.92118,0
59.94118,0
59.96118,0
59.98118,0
60.00118,0
60.02118,0
60.04118,0
60.06118,0
60.08118,0
60.10118,0
60.12119,0
60.14119,0
60.16119,0
60.18119,0
60.20119,0
60.22119,0
60.24119,0
60.26119,0
60.28119,0
60.30119,0
60.32119,0
60.34119,0
60.36119,0
60.38119,0
60.40119,0
60.42119,0
60.44119,0
60.46119,0
60.48119,0
60.50119,0
60.52119,0
60.54119,0
60.5612,0
60.5812,0
60.6012,0
60.6212,0
60.6412,0
60.6612,0
60.6812,0
60.7012,0
60.7212,0
60.7412,0
60.7612,0
60.7812,0
60.8012,0
60.8212,0
60.8412,0
60.8612,0
60.8812,0
60.9012,0
60.9212,0
60.9412,0
60.9612,0
60.9812,0
61.00121,0
61.02121,0
61.04121,0
61.06121,0
61.08121,0
61.10121,0
61.12121,0
61.14121,0
61.16121,0
61.18121,0
61.20121,0
61.22121,0
61.24121,0
61.26121,0
61.28121,0
61.30121,0
61.32121,0
61.34121,0
61.36121,0
61.38121,0
61.40121,0
61.42122,0
61.44122,0
61.46122,0
61.48122,0
61.50122,0
61.52122,0
61.54122,0
61.56122,0
61.58122,0
61.60122,0
61.62122,0
61.64122,0
61.66122,0
61.68122,0
61.70122,0
61.72122,0
61.74122,0
61.76122,0
61.78122,0
61.80122,0
61.82122,0
61.84122,0
61.86123,0
61.88123,0
61.90123,0
61.92123,0
61.94123,0
61.96123,0
61.98123,0
62.00123,0
62.02123,0
62.04123,0
62.06123,0
62.08123,0
62.10123,0
62.12123,0
62.14123,0
62.16123,0
62.18123,0
62.20123,0
62.22123,0
62.24123,0
62.26123,0
62.28123,0
62.30124,0
62.32124,0
62.34124,0
62.36124,0
62.38124,0
62.40124,0
62.42124,0
62.44124,0
62.46124,0
62.48124,0
62.50124,0
62.52124,0
62.54124,0
62.56124,0
62.58124,0
62.60124,0
62.62124,0
62.64124,0
62.66124,0
62.68124,0
62.70124,0
62.72124,0
62.74125,0
62.76125,0
62.78125,0
62.80125,0
62.82125,0
62.84125,0
62.86125,0
62.88125,0
62.90125,0
62.92125,0
62.94125,0
62.96125,0
62.98125,0
63.00125,0
63.02125,0
63.04125,0
63.06125,0
63.08125,0
63.10125,0
63.12125,0
63.14125,0
63.16125,0
63.18126,0
63.20126,0
63.22126,0
63.24126,0
63.26126,0
63.28126,0
63.30126,0
63.32126,0
63.34126,0
63.36126,0
63.38126,0
63.40126,0
63.42126,0
63.44126,0
63.46126,0
63.48126,0
63.50126,0
63.52126,0
63.54126,0
63.56126,0
63.58126,0
63.60126,0
63.62127,0
63.64127,0
63.66127,0
63.68127,0
63.70127,0
63.72127,0
63.74127,0
63.76127,0
63.78127,0
63.80127,0
63.82127,0
63.84127,0
63.86127,0
63.88127,0
63.90127,0
63.92127,0
63.94127,0
63.96127,0
63.98127,0
64.00127,0
64.02127,0
64.04127,0
64.06126,0
64.08126,0
64.10126,0
64.12125,0
64.14125,0
64.16125,0
64.18124,0
64.20124,0
64.22124,0
64.24123,0
64.26123,0
64.28123,0
64.30122,0
64.32122,0
64.34122,0
64.36121,0
64.38121,0
64.40121,0
64.4212,0
64.4412,0
64.4612,0
64.48119,0
64.50119,0
64.52119,0
64.54118,0
64.56118,0
64.58118,0
64.60117,0
64.62117,0
64.64117,0
64.66116,0
64.68116,0
64.70116,0
64.72115,0
64.74115,0
64.76115,0
64.78114,0
64.80114,0
64.82114,0
64.84113,0
64.86113,0
64.88113,0
64.90112,0
64.92112,0
64.94112,0
64.96111,0
64.98111,0
65.00111,0
65.0211,0
65.0411,0
65.0611,0
65.08109,0
65.10109,0
65.12109,0
65.14108,0
65.16108,0
65.18108,0
65.20107,0
65.22107,0
65.24107,0
65.26106,0
65.28106,0
65.30106,0
65.32105,0
65.34105,0
65.36105,0
65.38104,0
65.40104,0
65.42104,0
65.44103,0
65.46103,0
65.48103,0
65.50102,0
65.52102,0
65.54102,0
65.56101,0
65.58101,0
65.60101,0
65.621,0
65.641,0
65.661,0
65.68099,0
65.70099,0
65.72099,0
65.74098,0
65.76098,0
65.78098,0
65.80097,0
65.82097,0
65.84097,0
65.86096,0
65.88096,0
65.90096,0
65.92095,0
65.94095,0
65.96095,0
65.98094,0
66.00094,0
66.02094,0
66.04093,0
66.06093,0
66.08092,0
66.10092,0
66.12092,0
66.14091,0
66.16091,0
66.18091,0
66.2009,0
66.2209,0
66.2409,0
66.26089,0
66.28089,0
66.30089,0
66.32088,0
66.34088,0
66.36088,0
66.38087,0
66.40087,0
66.42087,0
66.44086,0
66.46086,0
66.48086,0
66.50085,0
66.52085,0
66.54085,0
66.56084,0
66.58084,0
66.60084,0
66.62083,0
66.64083,0
66.66083,0
66.68082,0
66.70082,0
66.72082,0
66.74081,0
66.76081,0
66.78081,0
66.8008,0
66.8208,0
66.8408,0
66.86079,0
66.88079,0
66.90079,0
66.92078,0
66.94078,0
66.96078,0
66.98077,0
67.00077,0
67.02077,0
67.04076,0
67.06076,0
67.08076,0
67.10075,0
67.12075,0
67.14075,0
67.16074,0
67.18074,0
67.20074,0
67.22073,0
67.24073,0
67.26073,0
67.28072,0
67.30072,0
67.32072,0
67.34071,0
67.36071,0
67.38071,0
67.4007,0
67.4207,0
67.4407,0
67.46069,0
67.48069,0
67.50069,0
67.52068,0
67.54068,0
67.56068,0
67.58067,0
67.60067,0
67.62067,0
67.64066,0
67.66066,0
67.68066,0
67.70065,0
67.72065,0
67.74065,0
67.76064,0
67.78064,0
67.80064,0
67.82063,0
67.84063,0
67.86063,0
67.88062,0
67.90062,0
67.92062,0
67.94061,0
67.96061,0
67.98061,0
68.0006,0
68.0206,0
68.0406,0
68.06059,0
68.08059,0
68.10059,0
68.12058,0
68.14058,0
68.16058,0
68.18057,0
68.20057,0
68.22057,0
68.24056,0
68.26056,0
68.28056,0
68.30055,0
68.32055,0
68.34055,0
68.36054,0
68.38054,0
68.40054,0
68.42053,0
68.44053,0
68.46053,0
68.48052,0
68.50052,0
68.52052,0
68.54051,0
68.56051,0
68.58051,0
68.6005,0
68.6205,0
68.6405,0
68.66049,0
68.68049,0
68.70049,0
68.72048,0
68.74048,0
68.76048,0
68.78047,0
68.80047,0
68.82047,0
68.84046,0
68.86046,0
68.88046,0
68.90045,0
68.92045,0
68.94044,0
68.96044,0
68.98044,0
69.00043,0
69.02043,0
69.04043,0
69.06042,0
69.08042,0
69.10042,0
69.12041,0
69.14041,0
69.16041,0
69.1804,0
69.2004,0
69.2204,0
69.24039,0
69.26039,0
69.28039,0
69.30038,0
69.32038,0
69.34038,0
69.36037,0
69.38037,0
69.40037,0
69.42036,0
69.44036,0
69.46036,0
69.48035,0
69.50035,0
69.52035,0
69.54034,0
69.56034,0
69.58034,0
69.60033,0
69.62033,0
69.64033,0
69.66032,0
69.68032,0
69.70032,0
69.72031,0
69.74031,0
69.76031,0
69.7803,0
69.8003,0
69.8203,0
69.84029,0
69.86029,0
69.88029,0
69.90028,0
69.92028,0
69.94028,0
69.96027,0
69.98027,0
70.00027,0
70.02026,0
70.04026,0
70.06026,0
70.08025,0
70.10025,0
70.12025,0
70.14024,0
70.16024,0
70.18024,0
70.20023,0
70.22023,0
70.24023,0
70.26022,0
70.28022,0
70.30022,0
70.32021,0
70.34021,0
70.36021,0
70.3802,0
70.4002,0
70.4202,0
70.44019,0
70.46019,0
70.48019,0
70.50018,0
70.52018,0
70.54018,0
70.56017,0
70.58017,0
70.60017,0
70.62016,0
70.64016,0
70.66016,0
70.68015,0
70.70015,0
70.72015,0
70.74014,0
70.76014,0
70.78014,0
70.80013,0
70.82013,0
70.84013,0
70.86012,0
70.88012,0
70.90012,0
70.92011,0
70.94011,0
70.96011,0
70.9801,0
71.0001,0
71.0201,0
71.04009,0
71.06009,0
71.08009,0
71.10008,0
71.12008,0
71.14008,0
71.16007,0
71.18007,0
71.20007,0
71.22006,0
71.24006,0
71.26006,0
71.28005,0
71.30005,0
71.32005,0
71.34004,0
71.36004,0
71.38004,0
71.40003,0
71.42003,0
71.44003,0
71.46002,0
71.48002,0
71.50002,0
71.52001,0
71.54001,0
71.56001,0
71.58,0
71.6,0
71.62,0
71.63999,0
71.65999,0
71.67999,0
71.69998,0
71.71998,0
71.73997,0
71.75997,0
71.77997,0
71.79996,0
71.81996,0
71.83996,0
71.85995,0
71.87995,0
71.89995,0
71.91994,0
71.93994,0
71.95994,0
71.97993,0
71.99993,0
72.01993,0
72.03992,0
72.05992,0
72.07992,0
72.09991,0
72.11991,0
72.13991,0
72.1599,0
72.1799,0
72.1999,0
72.21989,0
72.23989,0
72.25989,0
72.27988,0
72.29988,0
72.31988,0
72.33987,0
72.35987,0
72.37987,0
72.39986,0
72.41986,0
72.43986,0
72.45985,0
72.47985,0
72.49985,0
72.51984,0
72.53984,0
72.55984,0
72.57983,0
72.59983,0
72.61983,0
72.63982,0
72.65982,0
72.67982,0
72.69981,0
72.71981,0
72.73981,0
72.7598,0
72.7798,0
72.7998,0
72.81979,0
72.83979,0
72.85979,0
72.87978,0
72.89978,0
72.91978,0
72.93977,0
72.95977,0
72.97977,0
72.99976,0
73.01976,0
73.03976,0
73.05975,0
73.07975,0
73.09975,0
73.11974,0
73.13974,0
73.15974,0
73.17973,0
73.19973,0
73.21973,0
73.23972,0
73.25972,0
73.27972,0
73.29971,0
73.31971,0
73.33971,0
73.3597,0
73.3797,0
73.3997,0
73.41969,0
73.43969,0
73.45969,0
73.47968,0
73.49968,0
73.51968,0
73.53967,0
73.55967,0
73.57967,0
73.59966,0
73.61966,0
73.63966,0
73.65965,0
73.67965,0
73.69965,0
73.71964,0
73.73964,0
73.75964,0
73.77963,0
73.79963,0
73.81963,0
73.83962,0
73.85962,0
73.87962,0
73.89961,0
73.91961,0
73.93961,0
73.9596,0
73.9796,0
73.9996,0
74.01959,0
74.03959,0
74.05959,0
74.07958,0
74.09958,0
74.11958,0
74.13957,0
74.15957,0
74.17957,0
74.19956,0
74.21956,0
74.23956,0
74.25955,0
74.27955,0
74.29955,0
74.31954,0
74.33954,0
74.35954,0
74.37953,0
74.39953,0
74.41953,0
74.43952,0
74.45952,0
74.47952,0
74.49951,0
74.51951,0
74.53951,0
74.5595,0
74.5795,0
74.59949,0
74.61949,0
74.63949,0
74.65948,0
74.67948,0
74.69948,0
74.71947,0
74.73947,0
74.75947,0
74.77946,0
74.79946,0
74.81946,0
74.83945,0
74.85945,0
74.87945,0
74.89944,0
74.91944,0
74.93944,0
74.95943,0
74.97943,0
74.99943,0
75.01942,0
75.03942,0
75.05942,0
75.07941,0
75.09941,0
75.11941,0
75.1394,0
75.1594,0
75.1794,0
75.19939,0
75.21939,0
75.23939,0
75.25938,0
75.27938,0
75.29938,0
75.31937,0
75.33937,0
75.35937,0
75.37936,0
75.39936,0
75.41936,0
75.43935,0
75.45935,0
75.47935,0
75.49934,0
75.51934,0
75.53934,0
75.55933,0
75.57933,0
75.59933,0
75.61932,0
75.63932,0
75.65932,0
75.67931,0
75.69931,0
75.71931,0
75.7393,0
75.7593,0
75.7793,0
75.79929,0
75.81929,0
75.83929,0
75.85928,0
75.87928,0
75.89928,0
75.91927,0
75.93927,0
75.95927,0
75.97926,0
75.99926,0
76.01926,0
76.03925,0
76.05925,0
76.07925,0
76.09924,0
76.11924,0
76.13924,0
76.15923,0
76.17923,0
76.19923,0
76.21922,0
76.23922,0
76.25922,0
76.27921,0
76.29921,0
76.31921,0
76.3392,0
76.3592,0
76.3792,0
76.39919,0
76.41919,0
76.43919,0
76.45918,0
76.47918,0
76.49918,0
76.51917,0
76.53917,0
76.55917,0
76.57916,0
76.59916,0
76.61916,0
76.63915,0
76.65915,0
76.67915,0
76.69914,0
76.71914,0
76.73914,0
76.75913,0
76.77913,0
76.79913,0
76.81912,0
76.83912,0
76.85912,0
76.87911,0
76.89911,0
76.91911,0
76.9391,0
76.9591,0
76.9791,0
76.99909,0
77.01909,0
77.03909,0
77.05908,0
77.07908,0
77.09908,0
77.11907,0
77.13907,0
77.15907,0
77.17906,0
77.19906,0
77.21906,0
77.23905,0
77.25905,0
77.27905,0
77.29904,0
77.31904,0
77.33904,0
77.35903,0
77.37903,0
77.39902,0
77.41902,0
77.43902,0
77.45901,0
77.47901,0
77.49901,0
77.519,0
77.539,0
77.559,0
77.57899,0
77.59899,0
77.61899,0
77.63898,0
77.65898,0
77.67898,0
77.69897,0
77.71897,0
77.73897,0
77.75896,0
77.77896,0
77.79896,0
77.81895,0
77.83895,0
77.85895,0
77.87894,0
77.89894,0
77.91894,0
77.93893,0
77.95893,0
77.97893,0
77.99892,0
78.01892,0
78.03892,0
78.05891,0
78.07891,0
78.09891,0
78.1189,0
78.1389,0
78.1589,0
78.17889,0
78.19889,0
78.21889,0
78.23888,0
78.25888,0
78.27888,0
78.29887,0
78.31887,0
78.33887,0
78.35886,0
78.37886,0
78.39886,0
78.41885,0
78.43885,0
78.45885,0
78.47884,0
78.49884,0
78.51884,0
78.53883,0
78.55883,0
78.57883,0
78.59882,0
78.61882,0
78.63882,0
78.65881,0
78.67881,0
78.69881,0
78.7188,0
78.7388,0
78.7588,0
78.77879,0
78.79879,0
78.81879,0
78.83878,0
78.85878,0
78.87878,0
78.89877,0
78.91877,0
78.93877,0
78.95876,0
78.97876,0
78.99876,0
79.01875,0
79.03875,0
79.05875,0
79.07874,0
79.09874,0
79.11874,0
79.13873,0
79.15873,0
79.17873,0
79.19872,0
79.21872,0
79.23872,0
79.25871,0
79.27871,0
79.29871,0
79.3187,0
79.3387,0
79.3587,0
79.37869,0
79.39869,0
79.41869,0
79.43868,0
79.45868,0
79.47868,0
79.49867,0
79.51867,0
79.53867,0
79.55866,0
79.57866,0
79.59866,0
79.61865,0
79.63865,0
79.65865,0
79.67864,0
79.69864,0
79.71864,0
79.73863,0
79.75863,0
79.77863,0
